ux	uy	uz
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.04499004	0.2073309	0.07889111
0.0870233	-0.08548083	0.2075916
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
-0.03522883	-0.09554394	-0.004810791
